Time, T, CJC, PV, PSI, 15:03:2021
12:35:53, 17.75, 14.00, 0.014, 0.210
12:35:54, 17.81, 14.25, 0.014, 0.210
12:35:55, 17.81, 14.25, 0.009, 0.012
12:35:56, 17.81, 14.25, 0.004, -0.186
12:35:57, 17.81, 14.25, 0.004, -0.186
12:35:58, 17.81, 14.00, 0.009, 0.012
12:35:59, 17.81, 14.00, 0.004, -0.186
12:36:00, 17.75, 14.00, 0.009, 0.012
12:36:01, 17.81, 14.00, 0.009, 0.012
12:36:02, 17.75, 14.00, 0.004, -0.186
12:36:03, 17.75, 10001.00, 0.009, 0.012
12:36:04, 17.75, 10001.00, 0.009, 0.012
12:36:05, 17.81, 13.75, 0.009, 0.012
12:36:06, 17.81, 13.75, 0.009, 0.012
12:36:07, 17.81, 10001.00, 0.004, -0.186
12:36:08, 17.81, 13.75, 0.009, 0.012
12:36:09, 17.81, 13.75, 0.009, 0.012
12:36:10, 17.75, 10001.00, 0.009, 0.012
12:36:11, 17.81, 10001.00, 0.014, 0.210
12:36:12, 17.81, 14.00, 0.009, 0.012
12:36:13, 17.81, 13.75, 0.014, 0.210
12:36:14, 17.81, 10001.00, 0.009, 0.012
12:36:15, 17.81, 10001.00, 0.004, -0.186
12:36:16, 17.81, 13.75, 0.004, -0.186
12:36:17, 17.81, 13.75, 0.004, -0.186
12:36:18, 17.81, 13.75, 0.009, 0.012
12:36:19, 17.81, 13.75, 0.009, 0.012
12:36:20, 17.81, 13.50, 0.004, -0.186
12:36:21, 17.81, 13.75, 0.009, 0.012
12:36:22, 17.81, 13.75, 0.009, 0.012
12:36:23, 17.81, 10001.00, 0.004, -0.186
12:36:24, 17.75, 13.50, 0.009, 0.012
12:36:25, 17.81, 13.75, 0.009, 0.012
12:36:26, 17.75, 10001.00, 0.004, -0.186
12:36:27, 17.81, 10001.00, 0.009, 0.012
12:36:28, 17.75, 13.75, 0.009, 0.012
12:36:29, 17.81, 13.75, 0.014, 0.210
12:36:30, 17.81, 10001.00, 0.004, -0.186
12:36:31, 17.81, 10001.00, 0.009, 0.012
12:36:32, 17.81, 13.75, 0.009, 0.012
12:36:33, 17.81, 10001.00, 0.004, -0.186
12:36:34, 17.81, 10001.00, 0.009, 0.012
12:36:35, 17.81, 13.75, 0.009, 0.012
12:36:36, 17.75, 13.75, 0.004, -0.186
