Time, T, CJC, PV, PSI, 16:03:2021
09:09:59, 15.38, 10001.00, 0.014, 0.210
09:10:00, 15.38, 8.50, 0.014, 0.210
09:10:01, 15.38, 8.50, 0.004, -0.186
09:10:02, 15.38, 8.00, 0.009, 0.012
09:10:03, 15.38, 9.00, 0.009, 0.012
09:10:04, 15.38, 10002.00, 0.009, 0.012
09:10:05, 15.38, 10002.00, 0.004, -0.186
09:10:06, 15.38, 10001.00, 0.009, 0.012
09:10:07, 15.38, 10001.00, 0.009, 0.012
09:10:08, 15.38, 8.50, 0.014, 0.210
09:10:09, 15.38, 10002.00, 0.004, -0.186
09:10:10, 15.38, 8.75, 0.009, 0.012
09:10:11, 15.44, 10001.00, 0.009, 0.012
09:10:12, 15.44, 8.75, 0.004, -0.186
09:10:13, 15.38, 10002.00, 0.009, 0.012
09:10:14, 15.44, 8.75, 0.004, -0.186
09:10:15, 15.44, 10001.00, 0.014, 0.210
09:10:16, 15.44, 10002.00, 0.014, 0.210
09:10:17, 15.44, 10001.00, 0.009, 0.012
09:10:18, 15.44, 10001.00, 0.009, 0.012
09:10:19, 15.44, 8.00, 0.014, 0.210
09:10:20, 15.44, 8.50, 0.009, 0.012
09:10:21, 15.44, 8.50, 0.009, 0.012
09:10:22, 15.44, 10001.00, 0.009, 0.012
09:10:23, 15.44, 0.00, 0.014, 0.210
09:10:24, 15.44, 8.00, 0.009, 0.012
09:10:25, 15.44, 10001.00, 0.004, -0.186
09:10:26, 15.44, 7.75, 0.009, 0.012
09:10:27, 15.44, 8.75, 0.014, 0.210
09:10:28, 15.44, 10002.00, 0.004, -0.186
09:10:29, 15.50, 8.50, 0.014, 0.210
09:10:30, 15.44, 10001.00, 0.004, -0.186
09:10:31, 15.44, 7.75, 0.014, 0.210
09:10:32, 15.44, 8.75, 0.014, 0.210
09:10:33, 15.44, 7.75, 0.009, 0.012
09:10:34, 15.44, 8.50, 0.014, 0.210
09:10:35, 15.44, 10002.00, 0.014, 0.210
09:10:36, 15.50, 10002.00, 0.009, 0.012
09:10:37, 15.44, 10001.00, 0.004, -0.186
09:10:38, 15.50, 8.50, 0.014, 0.210
09:10:39, 15.50, 8.75, 0.014, 0.210
09:10:40, 15.50, 10002.00, 0.009, 0.012
09:10:41, 15.50, 8.50, 0.009, 0.012
09:10:42, 15.50, 10001.00, 0.009, 0.012
09:10:44, 15.44, 10002.00, 0.014, 0.210
09:10:45, 15.50, 10001.00, 0.014, 0.210
09:10:46, 15.50, 10001.00, 0.014, 0.210
09:10:47, 15.50, 8.50, 0.009, 0.012
09:10:48, 15.50, 10002.00, 0.004, -0.186
09:10:49, 15.50, 10002.00, 0.009, 0.012
09:10:50, 15.50, 10001.00, 0.009, 0.012
09:10:51, 15.50, 0.00, 0.009, 0.012
09:10:52, 15.50, 7.75, 0.009, 0.012
09:10:53, 15.50, 10001.00, 0.009, 0.012
09:10:54, 15.50, 7.75, 0.009, 0.012
09:10:55, 15.50, 0.00, 0.004, -0.186
09:10:56, 15.50, 10002.00, 0.009, 0.012
09:10:57, 15.50, 10001.00, 0.014, 0.210
09:10:58, 15.56, 10001.00, 0.009, 0.012
09:10:59, 15.50, 7.75, 0.004, -0.186
09:11:00, 15.50, 8.75, 0.009, 0.012
09:11:01, 15.50, 7.75, 0.004, -0.186
09:11:02, 15.56, 8.75, 0.014, 0.210
09:11:03, 15.56, 10002.00, 0.014, 0.210
09:11:04, 15.56, 9.00, 0.009, 0.012
09:11:05, 15.56, 10001.00, 0.009, 0.012
09:11:06, 15.56, 8.50, 0.014, 0.210
09:11:07, 15.56, 9.00, 0.009, 0.012
09:11:08, 15.56, 10002.00, 0.009, 0.012
09:11:09, 15.50, 8.50, 0.014, 0.210
09:11:10, 15.56, 10001.00, 0.014, 0.210
09:11:11, 15.56, 10002.00, 0.009, 0.012
09:11:12, 15.56, 10001.00, 0.009, 0.012
09:11:13, 15.56, 8.75, 0.014, 0.210
09:11:14, 15.56, 8.75, 0.009, 0.012
09:11:15, 15.56, 10002.00, 0.009, 0.012
09:11:16, 15.56, 10002.00, 0.009, 0.012
09:11:17, 15.56, 10001.00, 0.009, 0.012
